6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,not set,not set
6875,Dopamine (2003),Comedy|Drama|Romance,not set,not set
6877,Girls Will Be Girls (2003),Comedy,not set,not set
6879,Runaway Jury (2003),Drama|Thriller,not set,not set
6880,Texas Chainsaw Massacre, The (2003),Horror,not set
6881,Pieces of April (2003),Comedy|Drama,not set,not set
6883,Sylvia (2003),Drama|Romance,not set,not set
6884,Veronica Guerin (2003),Crime|Drama|Thriller,not set,not set
6885,In the Cut (2003),Crime|Drama|Mystery|Romance|Thriller,not set,not set
6887,Radio (2003),Drama,not set,not set
6888,Scary Movie 3 (2003),Comedy|Horror,not set,not set
6889,Brother Bear (2003),Adventure|Animation|Children,not set,not set
6890,Elephant (2003),Drama,not set,not set
6892,Singing Detective, The (2003),Comedy|Drama|Musical|Mystery,not set
6893,Italian Job, The (1969),Action|Comedy|Crime,not set
6896,Shoah (1985),Documentary|War,not set,not set
6898,Sweet Sixteen (2002),Drama,not set,not set
6902,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller,not set,not set
6906,That Was Then... This Is Now (1985),Drama,not set,not set
6909,Eye, The (Gin gwai) (Jian gui) (2002),Thriller,not set
6918,Unvanquished, The (Aparajito) (1957),Drama,not set
6927,Human Stain, The (2003),Drama|Romance|Thriller,not set
6930,Girlhood (2003),Documentary,not set,not set
6932,Shattered Glass (2003),Crime|Drama,not set,not set
6934,Matrix Revolutions, The (2003),Action|Adventure|Sci-Fi|Thriller|IMAX,not set
6935,Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003),Documentary,not set
6936,Elf (2003),Children|Comedy|Fantasy,not set,not set
6940,In My Skin (Dans ma Peau) (2002),Drama,not set,not set
6942,Love Actually (2003),Comedy|Drama|Romance,not set,not set
6944,Father of the Bride (1991),Comedy,not set,not set
6945,My Architect: A Son's Journey (2003),Documentary,not set,not set
6947,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War,not set,not set
6950,Missing, The (2003),Adventure|Thriller|Western,not set
6951,Cat in the Hat, The (2003),Children|Comedy,not set
6952,Gothika (2003),Horror|Thriller,not set,not set
6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller,not set,not set
6954,Barbarian Invasions, The (Les invasions barbares) (2003),Comedy|Crime|Drama|Mystery|Romance,not set
6957,Bad Santa (2003),Comedy|Crime,not set,not set
6958,Haunted Mansion, The (2003),Children|Comedy|Fantasy|Horror,not set
6959,Timeline (2003),Action|Adventure|Sci-Fi,not set,not set
6961,Damage (Fatale) (1992),Drama,not set,not set
6963,Devil's Playground (2002),Documentary,not set,not set
6964,Dance with a Stranger (1985),Crime|Drama|Thriller,not set,not set
6966,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller,not set,not set
6970,Desk Set (1957),Comedy|Romance,not set,not set
6971,Europa (Zentropa) (1991),Drama|Thriller,not set,not set
6974,Freshman, The (1990),Comedy|Crime,not set
6975,Funny Games (1997),Drama|Horror|Thriller,not set,not set
6977,New Jack City (1991),Action|Crime|Drama,not set,not set
6978,Slacker (1991),Comedy|Drama,not set,not set
6979,WarGames (1983),Drama|Sci-Fi|Thriller,not set,not set
6981,Ordet (Word, The) (1955),Drama,not set
6982,Forbidden Games (Jeux interdits) (1952),Drama|War,not set,not set
6983,Jane Eyre (1944),Drama|Romance,not set,not set
6986,Ben-Hur: A Tale of the Christ (1925),Adventure|Drama|Romance,not set,not set
6989,Gorky Park (1983),Crime|Drama|Thriller,not set,not set
6990,The Great Train Robbery (1978),Action|Adventure|Comedy|Crime|Drama,not set,not set
6991,Greystoke: The Legend of Tarzan, Lord of the Apes (1984),Adventure|Drama|Romance,not set
6992,Guarding Tess (1994),Comedy|Drama,not set,not set
6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance,not set,not set
6995,Hercules in New York (1970),Action|Comedy|Fantasy,not set,not set
6996,Highlander II: The Quickening (1991),Action|Sci-Fi,not set,not set
6997,Hoffa (1992),Crime|Drama,not set,not set
6999,Housesitter (1992),Comedy|Romance,not set,not set
7000,Hudson Hawk (1991),Action|Adventure|Comedy,not set,not set
7001,Invasion of the Body Snatchers (1978),Horror|Mystery|Sci-Fi|Thriller,not set,not set
7002,Mindwalk (1990),Drama,not set,not set
7003,Kafka (1991),Comedy|Drama|Mystery|Sci-Fi|Thriller,not set,not set
7004,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller,not set,not set
7005,King Ralph (1991),Comedy,not set,not set
7007,Last Boy Scout, The (1991),Action|Comedy|Crime|Drama|Thriller,not set
7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),Drama|Romance,not set,not set
7009,Lorenzo's Oil (1992),Drama,not set,not set
7011,Bullfighter, The (Matador) (1986),Comedy|Crime|Drama,not set
7012,Mr. Destiny (1990),Comedy|Fantasy,not set,not set
7013,Night of the Hunter, The (1955),Drama|Film-Noir|Thriller,not set
7016,Over the Top (1987),Action|Drama,not set,not set
7017,Passenger 57 (1992),Action|Thriller,not set,not set
7018,Presumed Innocent (1990),Crime|Drama|Thriller,not set,not set
7020,Proof (1991),Comedy|Drama|Romance,not set,not set
7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,not set,not set
7023,Wedding Banquet, The (Xi yan) (1993),Comedy|Drama|Romance,not set
7024,Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976),Drama,not set
7025,Midnight Clear, A (1992),Drama|War,not set
7026,Summer School (1987),Comedy,not set,not set
7027,Silverado (1985),Action|Western,not set,not set
7028,Quick Change (1990),Comedy|Crime,not set,not set
7029,Rabid (1977),Horror|Thriller,not set,not set
7034,Show Me Love (Fucking Åmål) (1998),Drama|Romance,not set,not set
7036,Teen Wolf (1985),Comedy|Fantasy,not set,not set
7038,Things You Can Tell Just by Looking at Her (2000),Drama|Romance,not set,not set
7040,To Live and Die in L.A. (1985),Action|Crime|Drama|Thriller,not set,not set
7042,Betty Blue (37°2 le matin) (1986),Drama|Romance,not set,not set
7043,Vivre sa vie: Film en douze tableaux (My Life to Live) (1962),Drama,not set,not set
7044,Wild at Heart (1990),Crime|Drama|Mystery|Romance|Thriller,not set,not set
7045,Witches, The (1990),Children|Fantasy,not set
7046,Witches of Eastwick, The (1987),Comedy|Fantasy|Horror|Thriller,not set
7048,Nothing to Lose (1997),Action|Adventure|Comedy|Crime,not set,not set
7050,Follow the Fleet (1936),Comedy|Musical|Romance,not set,not set
7051,What's New, Pussycat (1965),Comedy,not set
7055,Swing Time (1936),Comedy|Musical|Romance,not set,not set
7056,Public Enemy, The (1931),Action|Crime|Drama,not set
7058,Life with Father (1947),Comedy,not set,not set
7059,National Velvet (1944),Children|Drama,not set,not set
7060,Jesus Christ Superstar (1973),Drama|Musical,not set,not set
7061,Dark Victory (1939),Drama|Romance,not set,not set
7062,Birdman of Alcatraz (1962),Drama,not set,not set
7063,Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972),Adventure|Drama,not set
7064,Beauty and the Beast (La belle et la bête) (1946),Drama|Fantasy,not set,not set
7065,Birth of a Nation, The (1915),Drama|War,not set
7067,Juliet of the Spirits (Giulietta degli spiriti) (1965),Comedy|Drama|Fantasy|Romance,not set,not set
7068,Last Year at Marienbad (L'Année dernière à Marienbad) (1961),Drama|Mystery|Romance,not set,not set
7069,Macbeth (a.k.a. Tragedy of Macbeth, The) (1971),Drama,not set
7070,Red River (1948),Action|Adventure|Western,not set,not set
7071,Woman Under the Influence, A (1974),Drama,not set
7072,Stagecoach (1939),Action|Drama|Romance|Western,not set,not set
7073,Shot in the Dark, A (1964),Comedy|Crime|Mystery,not set
7074,Navigator, The (1924),Comedy,not set
7075,Court Jester, The (1956),Adventure|Comedy|Musical,not set
7076,Bullitt (1968),Action|Crime|Drama|Thriller,not set,not set
7078,Jezebel (1938),Drama,not set,not set
7079,Hunchback of Notre Dame, The (1939),Drama,not set
7080,42nd Street (1933),Drama|Musical|Romance,not set,not set
7081,I'm No Angel (1933),Comedy,not set,not set
7082,That Touch of Mink (1962),Comedy|Romance,not set,not set
7083,Sweet Dreams (1985),Drama,not set,not set
7084,Play It Again, Sam (1972),Comedy|Romance,not set
7085,Send Me No Flowers (1964),Comedy|Romance,not set,not set
7086,Pygmalion (1938),Comedy|Drama,not set,not set
7087,Passage to India, A (1984),Adventure|Drama,not set
7088,Black Orpheus (Orfeu Negro) (1959),Drama|Romance,not set,not set
7089,Amarcord (1973),Comedy|Drama,not set,not set
7090,Hero (Ying xiong) (2002),Action|Adventure|Drama,not set,not set
7091,Horse Feathers (1932),Comedy,not set,not set
7093,Front Page, The (1974),Comedy,not set
7095,Looking for Mr. Goodbar (1977),Drama,not set,not set
7096,Rivers and Tides (2001),Documentary,not set,not set
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi,not set,not set
7101,Doc Hollywood (1991),Comedy|Romance,not set,not set
7102,Dragnet (1987),Comedy|Crime|Drama,not set,not set
7104,1941 (1979),Comedy|War,not set,not set
7107,Foul Play (1978),Comedy|Thriller,not set,not set
7108,Crime Story (Zhong an zu) (1993),Action|Crime|Drama,not set,not set
7110,Blind Beast (Môjuu) (1969),Drama|Thriller,not set,not set
7111,Ryan's Daughter (1970),Drama|Romance,not set,not set
7115,Deep Red (Profondo rosso) (1975),Horror|Mystery|Thriller,not set,not set
7116,Diabolique (Les diaboliques) (1955),Horror|Mystery|Thriller,not set,not set
7117,Leprechaun (1993),Comedy|Horror,not set,not set
7121,Adam's Rib (1949),Comedy|Romance,not set,not set
7122,King of Hearts (1966),Comedy|Drama|War,not set,not set
7123,Naked Lunch (1991),Drama|Fantasy|Mystery|Sci-Fi,not set,not set
7125,Spring Forward (1999),Drama,not set,not set
7126,Killing of a Chinese Bookie, The (1976),Comedy|Crime|Drama|Film-Noir|Musical,not set
7130,Darling (1965),Drama,not set,not set
7131,Summer Place, A (1959),Drama,not set
7132,Night at the Opera, A (1935),Comedy|Musical|Romance,not set
7135,Shoot the Piano Player (Tirez sur le pianiste) (1960),Crime|Drama|Romance|Thriller,not set,not set
7136,Stolen Kisses (Baisers volés) (1968),Comedy|Drama|Romance,not set,not set
7137,Cooler, The (2003),Comedy|Drama|Romance,not set
7139,In America (2002),Drama|Romance,not set,not set
7142,Honey (2003),Drama|Romance,not set,not set
7143,Last Samurai, The (2003),Action|Adventure|Drama|War,not set
7147,Big Fish (2003),Drama|Fantasy|Romance,not set,not set
7149,Something's Gotta Give (2003),Comedy|Drama|Romance,not set,not set
7150,Stuck on You (2003),Comedy,not set,not set
7151,Girl with a Pearl Earring (2003),Drama|Romance,not set,not set
7152,Statement, The (2003),Drama|Thriller,not set
7153,Lord of the Rings: The Return of the King, The (2003),Action|Adventure|Drama|Fantasy,not set
7154,Mona Lisa Smile (2003),Drama|Romance,not set,not set
7155,Calendar Girls (2003),Comedy,not set,not set
7156,Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003),Documentary|War,not set
7158,House of Sand and Fog (2003),Drama,not set,not set
7160,Monster (2003),Crime|Drama,not set,not set
7161,Cheaper by the Dozen (2003),Children|Comedy,not set,not set
7162,Cold Mountain (2003),Drama|Romance|War,not set,not set
7163,Paycheck (2003),Action|Sci-Fi|Thriller,not set,not set
7164,Peter Pan (2003),Action|Adventure|Children|Fantasy,not set,not set
7165,Company, The (2003),Drama|Musical,not set
7171,Aileen: Life and Death of a Serial Killer (2003),Documentary,not set,not set
7172,Distant (Uzak) (2002),Drama,not set,not set
7173,Along Came Polly (2004),Comedy|Romance,not set,not set
7177,Osama (2003),Drama,not set,not set
7178,Great Gatsby, The (1974),Drama,not set
7179,Wuthering Heights (1992),Drama|Romance,not set,not set
7180,Odds Against Tomorrow (1959),Crime|Drama|Thriller,not set,not set
7182,Lord Love a Duck (1966),Comedy,not set,not set
7186,Once Upon a Crime... (1992),Comedy|Mystery,not set,not set
7189,Car 54, Where Are You? (1994),Comedy,not set
7190,Jane Eyre (1970),Drama,not set,not set
7192,Only the Strong (1993),Action,not set,not set
7193,Adventures of Ford Fairlane, The (1990),Action|Comedy,not set
7195,Enforcer, The (1951),Crime|Drama|Film-Noir,not set
7196,Men, The (1950),Drama,not set
7198,The Pick-up Artist (1987),Comedy|Crime|Drama|Romance,not set,not set
7199,Melvin Goes to Dinner (2003),Comedy|Drama,not set,not set
7204,Hells Angels on Wheels (1967),Drama,not set,not set
7206,Mon Oncle (My Uncle) (1958),Comedy,not set,not set
7207,Where the Boys Are (1960),Comedy,not set,not set
7208,Dr. Jekyll and Mr. Hyde (1941),Drama|Horror,not set,not set
7209,M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953),Comedy,not set
7210,My Darling Clementine (1946),Western,not set,not set
7211,People Will Talk (1951),Comedy|Romance,not set,not set
7212,I Was a Male War Bride (1949),Comedy|Romance,not set,not set
7215,To Have and Have Not (1944),Adventure|Drama|Romance|Thriller|War,not set,not set
7216,High Sierra (1941),Crime|Drama|Film-Noir|Thriller,not set,not set
7217,Dark Passage (1947),Crime|Drama|Film-Noir|Romance|Thriller,not set,not set
7219,They Drive by Night (1940),Drama,not set,not set
7222,Reefer Madness (a.k.a. Tell Your Children) (1938),Comedy|Drama,not set,not set
7223,D.O.A. (1950),Drama|Film-Noir|Mystery,not set,not set
7228,Cool World (1992),Animation|Comedy|Fantasy,not set,not set
7234,Strada, La (1954),Drama,not set
7235,Ichi the Killer (Koroshiya 1) (2001),Action|Comedy|Crime|Drama|Horror|Thriller,not set,not set
7236,Boy and His Dog, A (1975),Sci-Fi,not set
7238,Ashes and Diamonds (Popiól i diament) (1958),Drama|War,not set,not set
7243,Intolerance: Love's Struggle Throughout the Ages (1916),Drama,not set,not set
7245,Tormented (1960),Horror|Thriller,not set,not set
7247,Chitty Chitty Bang Bang (1968),Adventure|Children|Comedy|Fantasy|Musical,not set,not set
7248,Suriyothai (a.k.a. Legend of Suriyothai, The) (2001),Action|Adventure|Drama|War,not set
7250,Out of Towners, The (1970),Comedy,not set
7254,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller,not set,not set
7255,Win a Date with Tad Hamilton! (2004),Comedy|Romance,not set,not set
7256,Touching the Void (2003),Adventure|Documentary,not set,not set
7257,Big Bounce, The (2004),Comedy|Crime|Thriller,not set
7258,Perfect Score, The (2004),Comedy|Crime,not set
7260,Latter Days (2003),Comedy|Drama|Romance,not set,not set
7263,Miracle (2004),Drama,not set,not set
7265,Dreamers, The (2003),Drama,not set
7266,Lost Skeleton of Cadavra, The (2002),Comedy|Horror|Sci-Fi,not set
7272,Super Fly (Superfly) (1972),Action|Crime|Drama,not set,not set
7282,Hip Hop Witch, Da (2000),Comedy|Horror|Thriller,not set
7283,Swing Shift (1984),Drama,not set,not set
7285,Thirteen (2003),Drama,not set,not set
7293,50 First Dates (2004),Comedy|Romance,not set,not set
7294,Welcome to Mooseport (2004),Comedy,not set,not set
7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),Drama,not set,not set
7300,Vanishing Point (1971),Action|Drama,not set,not set
7302,Thief of Bagdad, The (1924),Action|Adventure|Fantasy,not set
7303,The Diary of Anne Frank (1959),Drama|War,not set,not set
7305,Black Widow (1987),Crime|Drama|Mystery|Thriller,not set,not set
7307,Flesh & Blood (1985),Action|Adventure|Drama|War,not set,not set
7308,King Solomon's Mines (1985),Adventure|Comedy,not set,not set
7309,Black Pirate, The (1926),Action|Adventure,not set
7311,Goodbye, Mr. Chips (1939),Drama|Romance,not set
7312,Follow Me, Boys! (1966),Comedy|Drama,not set
7315,Against the Ropes (2004),Comedy|Drama,not set,not set
7316,Confessions of a Teenage Drama Queen (2004),Comedy,not set,not set
7317,EuroTrip (2004),Adventure|Comedy,not set,not set
7318,Passion of the Christ, The (2004),Drama,not set
7319,Club Dread (2004),Comedy|Horror,not set,not set
7320,Dirty Dancing: Havana Nights (2004),Romance,not set,not set
7323,Good bye, Lenin! (2003),Comedy|Drama,not set
7324,Hidalgo (2004),Adventure|Drama,not set,not set
7325,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller,not set,not set
7327,Persona (1966),Drama,not set,not set
7334,Front, The (1976),Comedy|Drama,not set
7335,Pickup on South Street (1953),Film-Noir,not set,not set
7340,Just One of the Guys (1985),Comedy,not set,not set
7343,Wisconsin Death Trip (1999),Documentary,not set,not set
7346,Girl Next Door, The (2004),Comedy|Romance,not set
7347,Secret Window (2004),Mystery|Thriller,not set,not set
7348,Spartan (2004),Thriller,not set,not set
7349,Broken Wings (Knafayim Shvurot) (2002),Drama,not set,not set
7352,Wilbur Wants to Kill Himself (2002),Comedy|Drama|Romance,not set,not set
7354,Mad Dog and Glory (1993),Comedy|Drama|Romance,not set,not set
7355,Mr. Toad's Wild Ride (a.k.a. The Wind in the Willows) (1996),Adventure|Animation|Comedy,not set,not set
7357,Peyton Place (1957),Drama|Romance,not set,not set
7358,Searching for Debra Winger (2002),Documentary,not set,not set
7360,Dawn of the Dead (2004),Action|Drama|Horror|Thriller,not set,not set
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,not set,not set
7362,Taking Lives (2004),Crime|Drama|Thriller,not set,not set
7366,Jersey Girl (2004),Comedy|Drama|Romance,not set,not set
7367,Ladykillers, The (2004),Comedy|Crime,not set
7369,Scooby-Doo 2: Monsters Unleashed (2004),Action|Adventure|Children|Comedy|Mystery,not set,not set
7371,Dogville (2003),Drama|Mystery|Thriller,not set,not set
7372,Ned Kelly (2003),Drama,not set,not set
7373,Hellboy (2004),Action|Adventure|Fantasy|Horror,not set,not set
